@relation bookkeeper_Train_Release_4

@attribute CyclomaticComplexity numeric
@attribute LineOfCode numeric
@attribute LineOfCodeNoComment numeric
@attribute NR numeric
@attribute Authors numeric
@attribute Age numeric
@attribute Churn numeric
@attribute MeanChurn numeric
@attribute MaxChurn numeric
@attribute LocAdded numeric
@attribute MaxLocAdded numeric
@attribute Buggy {false,true}

@data
32,624,466,1,1,113,624,624,621,0,0,false
30,377,315,2,1,42,377,188,363,25,22,false
23,383,267,1,1,42,383,383,378,1,1,false
2,72,43,0,0,113,72,0,72,0,0,false
4,92,56,0,0,113,92,0,92,0,0,false
15,284,236,1,1,113,284,284,261,0,0,true
19,371,259,0,0,113,371,0,371,0,0,false
1,47,24,0,0,113,47,0,47,0,0,false
7,108,77,1,1,42,108,108,101,0,0,false
6,111,82,0,0,113,111,0,111,0,0,false
22,319,266,2,1,77,319,159,298,0,0,false
6,129,100,2,1,77,1153,576,622,524,521,false
1,49,26,0,0,77,49,0,49,0,0,false
24,358,297,3,1,113,358,119,308,6,4,false
14,277,229,4,1,113,863,215,538,497,458,false
1,49,26,1,1,113,49,49,46,0,0,false
1,89,1,0,0,113,89,0,89,0,0,false
2,41,18,0,0,412,0,0,0,0,0,false
1,66,37,0,0,412,0,0,0,0,0,false
1,63,22,0,0,412,0,0,0,0,0,false
1,24,3,0,0,137,24,0,24,0,0,false
1,50,9,0,0,137,50,0,50,0,0,false
3,72,44,1,1,144,72,72,72,9,9,false
1,47,9,0,0,137,47,0,47,0,0,false
1,47,6,0,0,412,0,0,0,0,0,false
8,183,93,0,0,412,0,0,0,0,0,false
4,49,26,0,0,412,0,0,0,0,0,false
1,50,24,0,0,412,0,0,0,0,0,false
7,98,61,0,0,412,0,0,0,0,0,false
5,143,98,0,0,412,0,0,0,0,0,false
1,43,18,0,0,412,0,0,0,0,0,false
1,42,18,0,0,412,0,0,0,0,0,false
5,56,30,0,0,412,0,0,0,0,0,false
1,44,7,0,0,126,44,0,44,0,0,false
1,26,6,0,0,113,26,0,26,0,0,false
21,254,198,6,2,412,92,15,42,13,11,false
1333,16883,15641,14,2,412,10362,740,2691,2273,1391,false
5,74,47,0,0,4,74,0,74,0,0,false
11,153,93,0,0,412,0,0,0,0,0,false
1,68,39,3,2,412,25,8,18,1,1,false
7,100,70,1,1,412,59,59,59,0,0,false
29,549,369,6,2,216,185,30,117,183,106,false
4,437,348,1,1,216,12,12,12,0,0,false
97,1033,857,7,2,216,98,14,45,157,128,true
8,101,68,1,1,216,9,9,9,2,2,true
38,331,253,2,1,216,24,12,24,47,42,false
8,123,89,0,0,219,123,0,123,0,0,false
5,106,63,1,1,412,1,1,1,3,3,false
2,106,68,1,1,412,1,1,1,1,1,false
3,93,54,1,1,412,1,1,1,1,1,false
2,101,70,0,0,412,0,0,0,0,0,true
2,38,16,1,1,412,7,7,7,9,9,false
17,584,300,12,3,412,285,23,121,31,19,true
1,32,11,0,0,412,0,0,0,0,0,false
5,111,74,0,0,412,0,0,0,0,0,false
1,35,10,0,0,412,0,0,0,0,0,false
4,90,56,1,1,412,5,5,5,0,0,false
1,27,6,0,0,412,0,0,0,0,0,false
1,28,6,0,0,412,0,0,0,0,0,false
1,92,22,5,1,412,56,11,27,8,2,false
42,885,627,14,3,412,351,25,118,165,37,true
2,67,40,0,0,412,0,0,0,0,0,false
1,29,5,0,0,412,0,0,0,0,0,false
2,105,79,0,0,88,105,0,105,0,0,false
2,72,44,0,0,412,0,0,0,0,0,false
1,37,6,0,0,412,0,0,0,0,0,false
1,47,21,1,1,366,4,4,4,9,9,false
1,31,4,0,0,366,0,0,0,0,0,false
3,90,63,2,1,412,13,6,12,5,3,false
9,223,186,8,2,412,173,21,59,135,86,false
17,214,155,2,2,88,214,107,153,19,19,false
2,107,80,2,2,412,26,13,24,7,5,false
1,37,5,0,0,386,0,0,0,0,0,false
1,27,4,0,0,386,0,0,0,0,0,false
1,48,17,0,0,386,0,0,0,0,0,false
5,166,87,1,1,191,166,166,149,0,0,false
12,213,98,3,1,191,213,71,163,28,28,false
69,866,729,0,0,36,866,0,866,0,0,false
1,159,25,2,1,191,159,79,118,31,19,false
1,100,21,1,1,165,100,100,100,4,4,false
1,96,16,1,1,191,96,96,96,4,4,false
68,841,686,6,1,191,841,140,559,52,28,true
37,525,426,9,3,412,89,9,28,38,13,false
1,83,46,1,1,366,6,6,6,1,1,false
1,63,11,0,0,366,0,0,0,0,0,false
2,76,43,0,0,412,0,0,0,0,0,false
9,202,135,1,1,366,11,11,11,0,0,false
7,155,118,2,2,412,7,3,6,15,9,true
77,1262,957,11,3,412,454,41,199,339,131,false
8,74,47,0,0,412,0,0,0,0,0,false
6,101,61,2,2,412,11,5,9,12,9,false
1,27,4,0,0,9,27,0,27,0,0,false
1,22,4,0,0,412,0,0,0,0,0,false
46,489,360,3,2,412,8,2,5,3,2,false
5,62,32,0,0,412,0,0,0,0,0,false
1,59,29,1,1,412,1,1,1,3,3,false
1,99,16,1,1,412,5,5,5,0,0,false
1,27,4,0,0,412,0,0,0,0,0,false
1,77,37,0,0,412,0,0,0,0,0,false
36,846,525,7,2,412,124,17,73,196,126,false
1,64,33,2,1,366,0,0,0,2,1,false
1,45,7,0,0,366,0,0,0,0,0,false
1,63,10,0,0,412,0,0,0,0,0,false
2,54,30,1,1,412,17,17,17,0,0,false
1,64,27,0,0,412,0,0,0,0,0,false
9,132,87,1,1,412,8,8,8,1,1,false
5,177,133,2,1,412,5,2,4,2,1,false
2,70,42,0,0,77,70,0,70,0,0,false
1,36,13,0,0,412,0,0,0,0,0,false
3,58,32,0,0,412,0,0,0,0,0,false
2,62,35,0,0,412,0,0,0,0,0,false
6,132,93,0,0,412,0,0,0,0,0,false
4,74,46,0,0,412,0,0,0,0,0,false
3,83,55,0,0,412,0,0,0,0,0,true
2,74,44,0,0,412,0,0,0,0,0,false
1,48,19,0,0,412,0,0,0,0,0,false
2,74,43,1,1,412,14,14,14,6,6,false
1,86,51,0,0,412,0,0,0,0,0,false
34,355,298,2,1,412,0,0,0,22,20,false
2,53,27,0,0,412,0,0,0,0,0,false
44,798,651,10,2,412,226,22,74,127,37,false
3,75,49,2,1,412,36,18,35,8,5,false
6,125,90,5,2,412,47,9,16,17,5,false
17,200,143,6,2,412,115,19,77,14,5,false
3,134,101,3,1,191,134,44,82,27,13,false
1,57,7,0,0,412,0,0,0,0,0,false
1,123,40,2,1,412,15,7,15,3,3,false
4,204,135,1,1,412,3,3,3,1,1,false
12,162,110,0,0,165,162,0,162,0,0,false
6,130,80,1,1,165,130,130,130,1,1,false
1,108,16,0,0,165,108,0,108,0,0,false
17,353,298,1,1,165,353,353,353,1,1,false
1,80,13,0,0,412,0,0,0,0,0,false
1,28,7,0,0,412,0,0,0,0,0,false
2,57,31,0,0,412,0,0,0,0,0,false
26,306,250,1,1,165,314,314,310,6,6,false
22,340,271,1,1,412,106,106,106,183,183,false
6,103,62,0,0,412,0,0,0,0,0,false
1,35,13,0,0,412,0,0,0,0,0,false
7,98,67,0,0,412,0,0,0,0,0,false
5,117,82,1,1,412,38,38,38,0,0,true
